10309,12467,attach,wheel,chassis,correct,
12467,12555,attach,base,chassis,mistake,wrong order
12555,12608,detach,base,chassis,correction,
12608,13292,attach,interior,chassis,correct,
13292,13948,attach,cabin,interior,correct,
13948,14366,attach,grill,cabin,correct,
14366,14886,attach,roof,cabin,correct,
14886,15091,attach,light,roof,correct,
15278,15801,attach,base,chassis,correct,
15801,16232,attach,turntable base,base,correct,
16232,16572,attach,turntable top,turntable base,correct,
16572,17726,attach,boom,turntable top,correct,
17726,18364,attach,arm,boom,correct,
18364,19499,attach,bucket,arm,correct,
