3540,3769,attach,connector,container,correct,
3769,3936,attach,rear roof,container,correct,
3936,4334,attach,lid,container,correct,
4334,5016,attach,container,container,correct,
5016,5156,detach,rear roof,container,mistake,shouldn't have happened
5156,6008,attach,rear roof,container,correct,
6395,6484,attach,sound module,chassis,correct,
6484,6576,attach,light,roof,correct,
6576,6849,attach,interior,chassis,correct,
6849,6911,attach,cabin,interior,correct,
6911,7194,attach,bumper,cabin,correct,
7194,7476,attach,roof,cabin,correct,
7476,7532,attach,container,chassis,correct,
8101,9140,attach,wheel,chassis,correct,
