8013,8145,attach,connector,chassis,correct,
8643,9099,attach,fire equipment,chassis,correct,
9099,9506,attach,water tank,chassis,correct,
9506,11559,attach,roof,water tank,correct,
11559,11769,attach,interior,chassis,correct,
11769,12160,attach,cabin,interior,correct,
12160,12193,detach,cabin,interior,mistake,shouldn't have happened
12193,12246,detach,figurine,interior,mistake,shouldn't have happened
12246,12482,attach,figurine,interior,correct,
12482,12977,attach,cabin,interior,correct,
12977,13378,attach,fire extinguisher,water tank,correct,
13378,14770,attach,wheel,chassis,correct,
